    7660.493    213.968   7.600  9.30196E-01  9.30292E-01 -1.02765E-04
    7663.398    216.873   7.650  9.29621E-01  9.29561E-01  6.50886E-05
    7666.322    219.797   7.700  9.28757E-01  9.28829E-01 -7.74360E-05
    7669.266    222.740   7.750  9.27649E-01  9.28098E-01 -4.81156E-04
    7672.228    225.703   7.800  9.26393E-01  9.27366E-01 -1.04449E-03
    7675.209    228.684   7.850  9.25108E-01  9.26635E-01 -1.63938E-03
    7678.209    231.684   7.900  9.23913E-01  9.25903E-01 -2.13864E-03
    7681.229    234.704   7.950  9.22903E-01  9.25172E-01 -2.43965E-03
    7684.267    237.742   8.000  9.22135E-01  9.24440E-01 -2.48058E-03
    7687.325    240.800   8.050  9.21470E-01  9.23579E-01 -2.27091E-03
    7690.401    243.876   8.100  9.21046E-01  9.22717E-01 -1.80090E-03
    7693.497    246.972   8.150  9.20804E-01  9.21856E-01 -1.13383E-03
    7696.612    250.087   8.200  9.20661E-01  9.20995E-01 -3.59881E-04
    7699.745    253.220   8.250  9.20522E-01  9.20133E-01  4.19573E-04
    7702.898    256.373   8.300  9.20298E-01  9.19272E-01  1.10763E-03
    7706.070    259.545   8.350  9.19915E-01  9.18411E-01  1.62529E-03
    7709.261    262.736   8.400  9.19326E-01  9.17549E-01  1.92108E-03
    7712.471    265.946   8.450  9.18515E-01  9.16688E-01  1.97615E-03
    7715.700    269.175   8.500  9.17494E-01  9.15827E-01  1.80468E-03
    7718.948    272.423   8.550  9.16628E-01  9.15287E-01  1.45130E-03
    7722.215    275.690   8.600  9.15644E-01  9.14748E-01  9.70880E-04
    7725.501    278.976   8.650  9.14619E-01  9.14209E-01  4.44906E-04
    7728.806    282.281   8.700  9.13629E-01  9.13669E-01 -4.31650E-05
    7732.130    285.605   8.750  9.12742E-01  9.13130E-01 -4.20354E-04
    7735.474    288.948   8.800  9.12006E-01  9.12591E-01 -6.34743E-04
    7738.836    292.311   8.850  9.11441E-01  9.12051E-01 -6.62717E-04
    7742.217    295.692   8.900  9.11041E-01  9.11512E-01 -5.11884E-04
    7745.618    299.093   8.950  9.10771E-01  9.10972E-01 -2.19243E-04
    7749.037    302.512   9.000  9.10576E-01  9.10433E-01  1.55148E-04
    7752.476    305.950   9.050  9.10495E-01  9.09988E-01  5.51518E-04
    7755.933    309.408   9.100  9.10354E-01  9.09543E-01  8.83138E-04
    7759.410    312.885   9.150  9.10089E-01  9.09098E-01  1.08030E-03
    7762.905    316.380   9.200  9.09657E-01  9.08653E-01  1.09512E-03
    7766.420    319.895   9.250  9.09041E-01  9.08208E-01  9.09582E-04
    7769.954    323.429   9.300  9.08256E-01  9.07763E-01  5.38753E-04
    7773.507    326.982   9.350  9.07344E-01  9.07318E-01  2.85216E-05
    7777.079    330.553   9.400  9.06369E-01  9.06873E-01 -5.51665E-04
    7780.669    334.144   9.450  9.05406E-01  9.06428E-01 -1.11989E-03
    7784.279    337.754   9.500  9.04528E-01  9.05983E-01 -1.59481E-03
    7787.908    341.383   9.550  9.03443E-01  9.05194E-01 -1.92132E-03
    7791.556    345.031   9.600  9.02551E-01  9.04404E-01 -2.03586E-03
    7795.224    348.698   9.650  9.01867E-01  9.03615E-01 -1.92228E-03
    7798.910    352.385   9.700  9.01374E-01  9.02825E-01 -1.59845E-03
    7802.615    356.090   9.750  9.01027E-01  9.02036E-01 -1.11203E-03
    7806.339    359.814   9.800  9.00765E-01  9.01246E-01 -5.31462E-04
    7810.083    363.557   9.850  9.00517E-01  9.00457E-01  6.60094E-05
    7813.845    367.320   9.900  9.00216E-01  8.99667E-01  6.07069E-04
    7817.626    371.101   9.950  8.99811E-01  8.98878E-01  1.03347E-03
    7821.427    374.902  10.000  8.99269E-01  8.98088E-01  1.30977E-03
    7825.246    378.721  10.050  8.98483E-01  8.97196E-01  1.42915E-03
    7829.085    382.560  10.100  8.97561E-01  8.96303E-01  1.39792E-03
    7832.942    386.417  10.150  8.96537E-01  8.95410E-01  1.25304E-03
    7836.819    390.294  10.200  8.95454E-01  8.94518E-01  1.04264E-03
    7840.715    394.190  10.250  8.94356E-01  8.93625E-01  8.15076E-04
    7844.630    398.104  10.300  8.93278E-01  8.92732E-01  6.09098E-04
    7848.563    402.038  10.350  8.92240E-01  8.91840E-01  4.47288E-04
    7852.516    405.991  10.400  8.91246E-01  8.90947E-01  3.33823E-04
    7856.488    409.963  10.450  8.90284E-01  8.90054E-01  2.56779E-04
    7860.479    413.954  10.500  8.89335E-01  8.89162E-01  1.94069E-04
    7864.489    417.964  10.550  8.88377E-01  8.88269E-01  1.21332E-04
    7868.518    421.993  10.600  8.87394E-01  8.87377E-01  1.97494E-05
    7872.566    426.041  10.650  8.86379E-01  8.86484E-01 -1.18150E-04
    7876.633    430.108  10.700  8.85337E-01  8.85591E-01 -2.86028E-04
    7880.720    434.195  10.750  8.84286E-01  8.84699E-01 -4.65106E-04
    7884.825    438.300  10.800  8.83248E-01  8.83806E-01 -6.28879E-04
    7888.949    442.424  10.850  8.82249E-01  8.82913E-01 -7.49900E-04
    7893.093    446.567  10.900  8.81307E-01  8.82021E-01 -8.06880E-04
    7897.255    450.730  10.950  8.80429E-01  8.81128E-01 -7.90328E-04
    7901.436    454.911  11.000  8.79613E-01  8.80235E-01 -7.05333E-04
    7905.637    459.112  11.050  8.79035E-01  8.79539E-01 -5.72280E-04
    7909.856    463.331  11.100  8.78476E-01  8.78844E-01 -4.17121E-04
    7914.095    467.570  11.150  8.77909E-01  8.78148E-01 -2.71549E-04
    7918.353    471.828  11.200  8.77308E-01  8.77452E-01 -1.63428E-04
    7922.629    476.104  11.250  8.76659E-01  8.76756E-01 -1.10390E-04
    7926.925    480.400  11.300  8.75958E-01  8.76060E-01 -1.15682E-04
    7931.240    484.715  11.350  8.75217E-01  8.75364E-01 -1.67209E-04
    7935.574    489.049  11.400  8.74458E-01  8.74668E-01 -2.40023E-04
    7939.927    493.402  11.450  8.73708E-01  8.73972E-01 -3.01784E-04
    7944.299    497.774  11.500  8.72996E-01  8.73276E-01 -3.19982E-04
    7948.690    502.165  11.550  8.72345E-01  8.72580E-01 -2.69340E-04
    7953.100    506.575  11.600  8.71764E-01  8.71884E-01 -1.37724E-04
    7957.529    511.004  11.650  8.71250E-01  8.71188E-01  7.07696E-05
    7961.977    515.452  11.700  8.70786E-01  8.70493E-01  3.36223E-04
    7966.444    519.919  11.750  8.70342E-01  8.69797E-01  6.26643E-04
    7970.931    524.405  11.800  8.69887E-01  8.69101E-01  9.04099E-04
    7975.436    528.911  11.850  8.69388E-01  8.68405E-01  1.13176E-03
    7979.960    533.435  11.900  8.68821E-01  8.67709E-01  1.28023E-03
    7984.504    537.979  11.950  8.68168E-01  8.67013E-01  1.33180E-03
    7989.066    542.541  12.000  8.67428E-01  8.66317E-01  1.28191E-03
    7993.648    547.122  12.050  8.66399E-01  8.65411E-01  1.14125E-03
    7998.248    551.723  12.100  8.65303E-01  8.64505E-01  9.22163E-04
    8002.868    556.343  12.150  8.64154E-01  8.63599E-01  6.43029E-04
    8007.506    560.981  12.200  8.62971E-01  8.62693E-01  3.22642E-04
    8012.164    565.639  12.250  8.61768E-01  8.61787E-01 -2.11976E-05
    8016.841    570.316  12.300  8.60560E-01  8.60881E-01 -3.71717E-04
    8021.537    575.012  12.350  8.59361E-01  8.59974E-01 -7.12410E-04
    8026.251    579.726  12.400  8.58186E-01  8.59068E-01 -1.02625E-03
    8030.985    584.460  12.450  8.57049E-01  8.58162E-01 -1.29556E-03
    8035.738    589.213  12.500  8.55966E-01  8.57256E-01 -1.50275E-03
    8040.510    593.985  12.550  8.54951E-01  8.56350E-01 -1.63188E-03
    8045.301    598.776  12.600  8.54013E-01  8.55444E-01 -1.67053E-03
    8050.112    603.586  12.650  8.53159E-01  8.54538E-01 -1.61141E-03
    8054.941    608.416  12.700  8.52389E-01  8.53632E-01 -1.45351E-03
    8059.789    613.264  12.750  8.51699E-01  8.52726E-01 -1.20243E-03
    8064.656    618.131  12.800  8.51077E-01  8.51820E-01 -8.70155E-04
    8069.542    623.017  12.850  8.50509E-01  8.50914E-01 -4.74508E-04
    8074.448    627.923  12.900  8.49975E-01  8.50008E-01 -3.83617E-05
    8079.372    632.847  12.950  8.49451E-01  8.49101E-01  4.11271E-04
    8084.316    637.791  13.000  8.48913E-01  8.48195E-01  8.44480E-04
    8089.278    642.753  13.050  8.48428E-01  8.47373E-01  1.24187E-03
    8094.260    647.735  13.100  8.47878E-01  8.46551E-01  1.56452E-03
    8099.260    652.735  13.150  8.47243E-01  8.45729E-01  1.78680E-03
    8104.280    657.755  13.200  8.46507E-01  8.44907E-01  1.89050E-03
    8109.319    662.794  13.250  8.45664E-01  8.44085E-01  1.86665E-03
